Y,λ_ets_min,λ_ets_Q1,λ_ets_mean,λ_ets_Q3,λ_ets_max,λ_product_min,λ_product_Q1,λ_product_mean,λ_product_Q3,λ_product_max,BF-BOF_b_min,BF-BOF_b_Q1,BF-BOF_b_mean,BF-BOF_b_Q3,BF-BOF_b_max,BF-BOF_cap,BF-BOF_g_min,BF-BOF_g_Q1,BF-BOF_g_mean,BF-BOF_g_Q3,BF-BOF_g_max,BF-BOF_bank_min,BF-BOF_bank_Q1,BF-BOF_bank_mean,BF-BOF_bank_Q3,BF-BOF_bank_max,BF-BOF_netto_emiss_min,BF-BOF_netto_emiss_Q1,BF-BOF_netto_emiss_mean,BF-BOF_netto_emiss_Q3,BF-BOF_netto_emiss_max,BF-BlendH2-BOF_b_min,BF-BlendH2-BOF_b_Q1,BF-BlendH2-BOF_b_mean,BF-BlendH2-BOF_b_Q3,BF-BlendH2-BOF_b_max,BF-BlendH2-BOF_cap,BF-BlendH2-BOF_g_min,BF-BlendH2-BOF_g_Q1,BF-BlendH2-BOF_g_mean,BF-BlendH2-BOF_g_Q3,BF-BlendH2-BOF_g_max,BF-BlendH2-BOF_bank_min,BF-BlendH2-BOF_bank_Q1,BF-BlendH2-BOF_bank_mean,BF-BlendH2-BOF_bank_Q3,BF-BlendH2-BOF_bank_max,BF-BlendH2-BOF_netto_emiss_min,BF-BlendH2-BOF_netto_emiss_Q1,BF-BlendH2-BOF_netto_emiss_mean,BF-BlendH2-BOF_netto_emiss_Q3,BF-BlendH2-BOF_netto_emiss_max,HDRI-EAF_b_min,HDRI-EAF_b_Q1,HDRI-EAF_b_mean,HDRI-EAF_b_Q3,HDRI-EAF_b_max,HDRI-EAF_cap,HDRI-EAF_g_min,HDRI-EAF_g_Q1,HDRI-EAF_g_mean,HDRI-EAF_g_Q3,HDRI-EAF_g_max,HDRI-EAF_bank_min,HDRI-EAF_bank_Q1,HDRI-EAF_bank_mean,HDRI-EAF_bank_Q3,HDRI-EAF_bank_max,HDRI-EAF_netto_emiss_min,HDRI-EAF_netto_emiss_Q1,HDRI-EAF_netto_emiss_mean,HDRI-EAF_netto_emiss_Q3,HDRI-EAF_netto_emiss_max,BF-BlendNG-BOF_b_min,BF-BlendNG-BOF_b_Q1,BF-BlendNG-BOF_b_mean,BF-BlendNG-BOF_b_Q3,BF-BlendNG-BOF_b_max,BF-BlendNG-BOF_cap,BF-BlendNG-BOF_g_min,BF-BlendNG-BOF_g_Q1,BF-BlendNG-BOF_g_mean,BF-BlendNG-BOF_g_Q3,BF-BlendNG-BOF_g_max,BF-BlendNG-BOF_bank_min,BF-BlendNG-BOF_bank_Q1,BF-BlendNG-BOF_bank_mean,BF-BlendNG-BOF_bank_Q3,BF-BlendNG-BOF_bank_max,BF-BlendNG-BOF_netto_emiss_min,BF-BlendNG-BOF_netto_emiss_Q1,BF-BlendNG-BOF_netto_emiss_mean,BF-BlendNG-BOF_netto_emiss_Q3,BF-BlendNG-BOF_netto_emiss_max,fringe_b_min,fringe_b_Q1,fringe_b_mean,fringe_b_Q3,fringe_b_max,fringe_g_min,fringe_g_Q1,fringe_g_mean,fringe_g_Q3,fringe_g_max,fringe_bank_min,fringe_bank_Q1,fringe_bank_mean,fringe_bank_Q3,fringe_bank_max,fringe_netto_emiss_min,fringe_netto_emiss_Q1,fringe_netto_emiss_mean,fringe_netto_emiss_Q3,fringe_netto_emiss_max
2044,0.0,0.0,0.0,0.0,7564.5308,0.0,0.0,0.0,0.0,11668.7686,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116975,0.12129999999999999,0.1222,0.1235,0.0,0.0,0.0,0.0,0.0,0.0874,0.0874,0.0875,0.0875,130.7238,0.0,0.0,0.0,0.0,0.0,88.3269,0.0,0.2176,0.2176,0.2176,0.2176,0.0,0.0,0.0,0.0,130.7238,0.0,0.0453,0.04535,0.045475,0.0456,0.0,0.0,0.0,0.0,0.0,18.8372,0.0,0.072125,0.0723,0.0723,0.0724,0.0,0.0,0.0,0.0,0.0,-0.0,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178125,0.1793,0.1797,0.1814,0.0,0.0,0.0,0.0,0.0,-20.0534,0.0017,0.0017,0.0017,0.0017,0.0,0.0,0.0,0.0,0.0,0.0322,0.0322,0.0322,0.0322,1129.2637,0.0,0.0,0.0,0.0,0.0
2045,0.0,0.0,0.0,0.0,9354.4892,0.0,0.0,0.0,0.0,14323.265,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707499999999998,0.12129999999999999,0.1222,0.1235,0.0,0.0,0.0,0.0,0.0,0.0751,0.0751,0.0751,0.0751,111.6131,0.0,0.0,0.0,0.0,0.0,75.4143,0.0,0.2927,0.2927,0.2927,0.2928,0.0,0.0,0.0,0.0,111.6131,0.0,0.1108,0.1108,0.110875,0.1109,10.6255,0.0,0.0,0.0,0.0,29.4628,0.0,0.183,0.1831,0.1831,0.1831,0.0,0.0,0.0,0.0,0.0,-0.0,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178425,0.1796,0.179975,0.1817,0.0,0.0,0.0,0.0,0.0,-61.5661,0.0017,0.0017,0.0017,0.0017,0.0,0.0,0.0,0.0,0.0,0.0339,0.0339,0.0339,0.0339,1067.6976,0.0,0.0,0.0,0.0,0.0
2046,0.0,0.0,0.0,0.0,10010.5233,0.0,0.0,0.0,0.0,15295.4822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707499999999998,0.12129999999999999,0.1222,0.1235,0.0,0.0,0.0,0.0,0.0,0.0651,0.0651,0.0651,0.0651,94.0384,0.0,0.0,0.0,0.0,0.0,63.5394,0.0,0.3578,0.3578,0.3579,0.3579,0.0,0.0,0.0,0.0,94.0384,-0.0,0.1015,0.1015,0.1016,0.1016,9.5757,0.0,0.0,0.0,0.0,39.0385,0.0,0.2846,0.2846,0.2846,0.2846,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178725,0.17985,0.1802,0.1819,0.0,0.0,0.0,0.0,0.0,-93.7645,0.0028,0.0028,0.0028,0.0028,0.0,0.0,0.0,0.0,0.0,0.0367,0.0367,0.0367,0.0367,973.933,0.0,0.0,0.0,0.0,0.0
2047,0.0,0.0,0.0,0.0,10714.074,0.0,0.0,0.0,0.0,16358.9959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707499999999998,0.12129999999999999,0.1222,0.1235,0.0,0.0,0.0,0.0,0.0,0.0563,0.0563,0.0563,0.0563,95.6467,0.0,0.0,0.0,0.0,0.0,64.6261,0.0,0.4142,0.4142,0.4142,0.4143,0.0,0.0,0.0,0.0,95.6467,-0.0,0.0911,0.0911,0.0911,0.0911,2.7472,0.0,0.0,0.0,0.0,41.7856,0.0,0.3757,0.3757,0.3757,0.3757,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0002,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178925,0.1801,0.1804,0.1821,0.0,0.0,0.0,0.0,0.0,-95.6123,0.003,0.003,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0398,0.0398,0.0398,0.0398,878.3208,0.0,0.0,0.0,0.0,0.0
2048,0.0,0.0,0.0,0.0,11466.6913,0.0,0.0,0.0,0.0,17482.666,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707499999999998,0.12129999999999999,0.1222,0.1235,0.0,0.0,0.0,0.0,0.0,0.0483,0.0483,0.0483,0.0483,88.0983,0.0,0.0,0.0,0.0,0.0,59.5259,0.0,0.4624,0.4625,0.4625,0.4625,0.0,0.0,0.0,0.0,88.0983,0.0,0.0812,0.0812,0.0812,0.0812,5.8453,0.0,0.0,0.0,0.0,47.6309,0.0,0.4568,0.4568,0.4568749999999999,0.4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179125,0.18025,0.1806,0.1823,0.0,0.0,0.0,0.0,0.0,-88.2042,0.0028,0.0028,0.0028,0.0028,0.0,0.0,0.0,0.0,0.0,0.0425,0.0425,0.0425,0.0425,790.1166,0.0,0.0,0.0,0.0,0.0
2049,0.0,0.0,0.0,0.0,440.8573,0.0,0.0,0.0,0.0,1035.3247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707499999999998,0.12129999999999999,0.1222,0.1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0405,0.0405,0.0405,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503,0.503,0.503,0.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0714,0.0714,0.0714,58.8867,0.0,0.0,0.0,0.0,106.5176,0.0,0.5282,0.5282,0.5282,0.5282,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0002,0.0002,0.7104,0.0,0.0,0.0,0.0,0.0,0.4335,0.0,0.17932499999999998,0.1804,0.1808,0.1825,0.0,0.0,0.0,0.0,0.7104,-0.7625,0.0025,0.0025,0.0025,0.0025,0.0,0.0,0.0,0.0,0.0,0.0451,0.0451,0.0451,0.0451,556.6914,0.0,0.0,0.0,0.0,232.6627
2050,0.0,0.0,0.0,0.0,471.7746,0.0,0.0,0.0,0.0,1092.3869,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707499999999998,0.12129999999999999,0.1222,0.1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0321,0.0321,0.0321,0.0321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535,0.5351,0.5351,0.5351,0.0,0.0,0.0,0.0,0.0,-0.0,0.0612,0.0612,0.0612,0.0612,0.0,0.0,0.0,0.0,0.0,106.5176,0.0,0.5894,0.5894,0.5894,0.5895,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.6824,0.0,0.0,0.0,0.0,0.0,0.4163,0.0,0.179425,0.18055,0.1809,0.1826,0.0,0.0,0.0,0.0,0.6824,-0.7257,0.0022,0.0022,0.0022,0.0022,0.0,0.0,0.0,0.0,0.0,0.0473,0.0473,0.0473,0.0473,363.0981,0.0,0.0,0.0,0.0,192.8676
2051,0.0,0.0,0.0,0.0,504.8389,0.0,0.0,0.0,0.0,1153.0588,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707499999999998,0.12129999999999999,0.1222,0.1235,0.0,0.0,0.0,0.0,0.0,-0.0,0.0227,0.0227,0.0227,0.0228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5578,0.5578,0.5578,0.5578,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,0.0504,0.0504,0.0504,0.0,0.0,0.0,0.0,0.0,106.5176,0.0,0.6398,0.6398,0.6398,0.6398,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.7578,0.0,0.0,0.0,0.0,0.0,0.4624,0.0,0.179525,0.1806,0.181,0.1827,0.0,0.0,0.0,0.0,0.7578,-0.8469,0.0019,0.0019,0.0019,0.0019,0.0,0.0,0.0,0.0,0.0,0.0492,0.0492,0.0492,0.0492,210.1288,0.0,0.0,0.0,0.0,152.1224
2052,0.0,0.0,0.0,0.0,540.2067,0.0,0.0,0.0,0.0,1217.6129,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707499999999998,0.12129999999999999,0.122275,0.1235,0.0,0.0,0.0,0.0,0.0,-0.0,0.0126,0.0126,0.0126,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5704,0.5704,0.5704,0.5704,0.0,0.0,0.0,0.0,0.0,-0.0,0.0384,0.0384,0.0384,0.0384,0.0,0.0,0.0,0.0,0.0,106.5176,0.0,0.6782,0.6782,0.6782,0.6782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8371,0.0,0.0,0.0,0.0,0.0,0.5107,0.0,0.179625,0.1807,0.181,0.1827,0.0,0.0,0.0,0.0,0.8371,-0.9744,0.0016,0.0016,0.0016,0.0016,0.0,0.0,0.0,0.0,0.0,0.0508,0.0508,0.0508,0.0508,98.7422,0.0,0.0,0.0,0.0,110.4122
2053,0.0,0.0,0.0,0.0,577.9941,0.0,0.0,0.0,0.0,1286.1279,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707499999999998,0.12129999999999999,0.122275,0.1235,0.0,0.0,0.0,0.0,0.0,-0.0,0.0004,0.0004,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5708,0.5708,0.5709,0.5709,0.0,0.0,0.0,0.0,0.0,-0.0,0.0248,0.0248,0.0248,0.0248,0.0,0.0,0.0,0.0,0.0,106.5176,0.0,0.703,0.703,0.703,0.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949,0.0,0.0,0.0,0.0,0.0,0.579,0.0,0.179625,0.1807,0.1811,0.1827,0.0,0.0,0.0,0.0,0.949,-1.152,0.0013,0.0013,0.0013,0.0013,0.0,0.0,0.0,0.0,0.0,0.0521,0.0521,0.0521,0.0521,29.8127,0.0,0.0,0.0,0.0,67.7775
2054,0.0,0.0,0.0,0.0,618.3809,0.0,0.0,0.0,0.0,1358.9174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707499999999998,0.12129999999999999,0.122275,0.1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5712,0.5712,0.5712,0.5713,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0104,0.0104,0.0104,0.0,0.0,0.0,0.0,0.0,106.5176,0.0,0.7134,0.7134,0.7134,0.7134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002,0.0,0.0,0.0,0.0,0.0,0.6113,0.0,0.1797,0.18075,0.1811,0.1828,0.0,0.0,0.0,0.0,1.002,-1.2402,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0531,0.0531,0.0531,0.0531,4.3835,0.0,0.0,0.0,0.0,24.189
2055,0.0,0.0,0.0,0.0,661.6191,0.0,0.0,0.0,0.0,1436.5642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707499999999998,0.12129999999999999,0.122275,0.1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5716,0.5716,0.5716,0.5716,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,106.5176,0.0,0.7135,0.7135,0.7135,0.7135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0234,0.0,0.0,0.0,0.0,0.0,0.6244,0.0,0.179725,0.1808,0.1811,0.1828,0.0,0.0,0.0,0.0,1.0234,-1.2807,0.0006,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0537,0.0537,0.0537,0.0537,3.1028,0.0,0.0,0.0,0.0,0.0
2056,0.0,0.0,0.0,0.0,707.8964,0.0,0.0,0.0,0.0,1519.3523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707499999999998,0.12129999999999999,0.122275,0.1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5718,0.5718,0.5718,0.5718,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.5176,0.0,0.7135,0.7135,0.7135,0.7135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9703,0.0,0.0,0.0,0.0,0.0,0.592,0.0,0.179725,0.1808,0.181175,0.1828,0.0,0.0,0.0,0.0,0.9703,-1.2085,0.0002,0.0002,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0539,0.0539,0.0539,0.0539,1.8943,0.0,0.0,0.0,0.0,0.0
2057,0.0,0.0,0.0,0.0,757.4683,0.0,0.0,0.0,0.0,1607.8115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707499999999998,0.12129999999999999,0.122275,0.1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572,0.572,0.572,0.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.5176,0.0,0.7135,0.7135,0.7135,0.7135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2156,0.0,0.0,0.0,0.0,0.0,0.7417,0.0,0.179725,0.1808,0.1812,0.1828,0.0,0.0,0.0,0.0,1.2156,-1.5919,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.054,0.054,0.054,0.054,0.3024,0.0,0.0,0.0,0.0,0.0
2058,0.0,0.0,0.0,0.0,810.7376,0.0,0.0,0.0,0.0,326855.7285,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11707499999999998,0.12129999999999999,0.122275,0.1235,0.0,0.0,0.0,0.0,0.0,-0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5721,0.5721,0.5721,0.5721,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.5176,0.0,0.7135,0.7135,0.7135,0.7135,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179725,0.1808,0.1812,0.1828,0.0,0.0,0.0,0.0,0.0,-0.3024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.054,0.054,0.054,0.0,0.0,0.0,0.0,0.0
